,id,name,brewery,style,abv,ibu,rating
495,zrqusY,Bourbon Barrel Aged Dark Star – Coffee Edition (2015),Fremont Brewing,Stout - Imperial Oatmeal,14.5% ABV,N/A IBU,(4.522)
496,zrqusY,Bourbon Barrel Aged Dark Star – Coffee Edition (2016),Fremont Brewing,Stout - Imperial Oatmeal,14.5% ABV,65 IBU,(4.495)
497,L2Nd1C,Stryker Stout,Harmon Brewing Company,Stout - American,7.5% ABV,85 IBU,(3.657)
498,L2Nd1C,Stryker Tequila Stout,Harmon Brewing Company,Stout - Other,7.5% ABV,N/A IBU,(3.714)
499,L2Nd1C,Berry Vanilla Cocoa Stryker Stout,Harmon Brewing Company,Stout - Other,7.3% ABV,46 IBU,(3.596)
500,L2Nd1C,Rum Soaked Oak Aged Stryker Stout,Harmon Brewing Company,Stout - American,8% ABV,46 IBU,(3.925)
501,L2Nd1C,Dry Fly Stryker Stout,Harmon Brewing Company,Stout - Other,7.3% ABV,30 IBU,(4)
502,L2Nd1C,Jameson Oak Soaked Stryker Stout,Harmon Brewing Company,Stout - American,7.5% ABV,46 IBU,(4.188)
503,L2Nd1C,Cask Fest 2016 Chocolate Johnnie Stryker Stout,Harmon Brewing Company,Stout - American,8% ABV,46 IBU,(3.938)
504,L2Nd1C,Oak Aged Stryker Stout,Harmon Brewing Company,Stout - American,7.5% ABV,46 IBU,(4.172)
505,L2Nd1C,Stryker Stout Barrel Aged,Harmon Brewing Company,Stout - Other,7.3% ABV,46 IBU,(0)
506,L2Nd1C,Stryker Stout Cherry-Wood Aged,Harmon Brewing Company,Stout - American,6.5% ABV,N/A IBU,(0)
507,L2Nd1C,Stryker Stout - Mocha Vanilla,Harmon Brewing Company,Stout - Other,7.3% ABV,46 IBU,(0)
508,L2Nd1C,Neck Beard Stroker,Zero One Ale House,Stout - Russian Imperial,9.4% ABV,95 IBU,(3.834)
509,L2Nd1C,Striker's Double Chocolate Oatmeal Stout,Eclectic Peasant,Homebrew  |  Stout - American,8.3% ABV,114 IBU,(0)
510,L2Nd1C,Sour Stout,Strykes Hardwood Brewery,Homebrew  |  Black & Tan,5% ABV,30 IBU,(0)
511,L2Nd1C,Wolfpack Milk Stout,Star Striker Brewing,Homebrew  |  Stout - Milk / Sweet,5.5% ABV,13 IBU,(0)
512,babLje,Lagunitas Sucks,Lagunitas Brewing Company,IPA - Imperial / Double,8% ABV,63 IBU,(3.97)
513,babLje,Dallas Sucks,Weyerbacher Brewing Company,Pale Ale - American,4.5% ABV,30 IBU,(3.56)
514,babLje,Oklahoma Suks,Independence Brewing Co.,Red Ale - American Amber / Red,4.8% ABV,32 IBU,(3.368)
515,babLje,Lagunitas Sucks Holiday Ale (2018),Lagunitas Brewing Company,IPA - Imperial / Double,7.7% ABV,63 IBU,(3.625)
516,babLje,Rye Beer Sucks!,Pizza Boy Brewing Co.,Rye Beer,6% ABV,N/A IBU,(3.759)
517,babLje,Lagunitas Sucks (2018),Lagunitas Brewing Company,IPA - Imperial / Double,7.7% ABV,63 IBU,(3.736)
518,babLje,Cancer Sucks ESB,Paladin Brewing,Extra Special / Strong Bitter,5.5% ABV,39 IBU,(3.613)
519,babLje,Science Sucks Apricot,Highland Park Brewery,Lambic - Fruit,5.4% ABV,N/A IBU,(4.052)
520,babLje,I-84 Sucks Scotch,City Steam Brewery,Scotch Ale / Wee Heavy,7.1% ABV,30 IBU,(3.717)
521,babLje,Rob Still Sucks Superior IPA,Snake River Brewing Co.,IPA - American,10% ABV,100 IBU,(3.862)
522,babLje,AL(e)S Sucks,Brothers Craft Brewing,Lager - IPL (India Pale Lager),6.5% ABV,N/A IBU,(3.675)
523,babLje,Science Sucks (Batch 1),Highland Park Brewery,Lambic - Traditional,5.4% ABV,N/A IBU,(4.149)
524,babLje,Everything Sucks,Greenpoint Beer & Ale Co,IPA - American,6.9% ABV,N/A IBU,(3.893)
525,babLje,I Heard the New Batch Sucks,Pinthouse Pizza,IPA - Imperial / Double,8.8% ABV,N/A IBU,(4.15)
526,babLje,Steve Miller Sucks,350 Brewing,Barleywine - American,10.5% ABV,52 IBU,(3.898)
527,babLje,Insurance Sucks,Centerpoint Brewing Company,Brown Ale - Other,5% ABV,29 IBU,(3.753)
528,babLje,Sucks To Suck,The Good Beer Company,IPA - New England,4.6% ABV,N/A IBU,(3.525)
529,babLje,For Sucksfake,Electric Brewing Company,IPA - New England,7.3% ABV,50 IBU,(4.083)
530,babLje,Wheat Sucks,Lake Time Brewery,Gluten-Free,5.3% ABV,68 IBU,(3.193)
531,babLje,I Heard the Newest Batch Sucks,Pinthouse Pizza,IPA - Imperial / Double,9% ABV,N/A IBU,(4.274)
532,babLje,Trump Sucks Ass Ale,Hopsters Brewing Company,Belgian Tripel,10.6% ABV,N/A IBU,(3.655)
533,babLje,Cancer Sucks,Craft Kitchen & Brewery,IPA - Session / India Session Ale,5.4% ABV,51 IBU,(3.384)
534,babLje,Service Here Sucks,The Courtyard Brewery,IPA - American,7.3% ABV,N/A IBU,(4.017)
535,babLje,Joe Sucks V4,Bald Brothers,Homebrew  |  IPA - American,5.5% ABV,99 IBU,(0)
536,babLje,Joe Sucks V2,Bald Brothers,Homebrew  |  IPA - American,5.9% ABV,N/A IBU,(0)
537,LfwcEu,Sugar Shack Saison,Portsmouth Brewery (NH),Saison / Farmhouse Ale,5.1% ABV,N/A IBU,(3.242)
538,LfwcEu,Sugar Shack Saison,Black Marsh Brewers,Homebrew  |  Saison / Farmhouse Ale,N/A ABV,N/A IBU,(0)
539,h9JXAb,Oberon Ale,Bell's Brewery,Pale Wheat Ale - American,5.8% ABV,N/A IBU,(3.752)
540,h9JXAb,Samuel Adams Summer Ale,Boston Beer Company,Pale Wheat Ale - American,5.3% ABV,7 IBU,(3.39)
541,h9JXAb,Summer Shandy,Jacob Leinenkugel Brewing Company,Shandy / Radler,4.2% ABV,14 IBU,(3.499)
542,h9JXAb,Summer Love,Victory Brewing Company,Golden Ale,5.2% ABV,25 IBU,(3.452)
543,h9JXAb,Brooklyn Summer Ale,Brooklyn Brewery,Pale Ale - English,5% ABV,18 IBU,(3.463)
544,h9JXAb,"The Kimmie, The Yink and The Holy Gose Ale",Anderson Valley Brewing Company,Sour - Gose,5% ABV,12 IBU,(3.586)
545,h9JXAb,Grapefruit Shandy,Jacob Leinenkugel Brewing Company,Shandy / Radler,4.2% ABV,14 IBU,(3.432)
546,h9JXAb,A Little Sumpin' Extra! Ale,Lagunitas Brewing Company,IPA - Imperial / Double,8.7% ABV,72 IBU,(3.988)
547,h9JXAb,Summer Honey Wheat,Blue Moon Brewing Company,Pale Wheat Ale - American,5.2% ABV,15 IBU,(3.313)
548,h9JXAb,Summer Solstice,Anderson Valley Brewing Company,Spiced / Herbed Beer,5% ABV,5 IBU,(3.553)
549,h9JXAb,Twilight Summer Ale,Deschutes Brewery,Pale Ale - American,5% ABV,35 IBU,(3.512)
550,h9JXAb,Dead Rise Old Bay Summer Ale,Flying Dog Brewery,Spiced / Herbed Beer,5.6% ABV,25 IBU,(3.452)
551,h9JXAb,Summerfest,Sierra Nevada Brewing Co.,Pilsner - Czech,5% ABV,28 IBU,(3.458)
552,h9JXAb,Summer Wheat,Yuengling Brewery,Hefeweizen,4.6% ABV,12 IBU,(3.271)
553,h9JXAb,Numero Uno Agave Cerveza,Flying Dog Brewery,Lager - Pale,4.9% ABV,20 IBU,(3.451)
554,h9JXAb,Lug Tread,Beau's All Natural Brewing Company,Kölsch,5.2% ABV,21 IBU,(3.635)
555,h9JXAb,Hop Sun Summer Wheat Ale,Southern Tier Brewing Company,Pale Wheat Ale - American,5.1% ABV,30 IBU,(3.468)
556,h9JXAb,Harpoon Summer Beer,Harpoon Brewery,Kölsch,4.8% ABV,22 IBU,(3.343)
557,h9JXAb,Summer Ale,Shipyard Brewing Company,Pale Wheat Ale - American,5.1% ABV,22 IBU,(3.314)
558,h9JXAb,Fleur de Houblon (Summer Ale),Brewery Ommegang,Pale Ale - Belgian,6.8% ABV,N/A IBU,(3.675)
559,h9JXAb,Farmhouse Summer Ale,Flying Fish Brewing Co.,Saison / Farmhouse Ale,4.6% ABV,15 IBU,(3.451)
560,h9JXAb,Kölsch,Schlafly - The Saint Louis Brewery,Kölsch,4.8% ABV,25 IBU,(3.482)
561,h9JXAb,Summer Pils,Saint Arnold Brewing Company,Lager - Helles,4.9% ABV,22 IBU,(3.524)
562,h9JXAb,Summer Ale,Goose Island Beer Co.,Pale Ale - American,5% ABV,33 IBU,(3.476)
563,h9JXAb,Shiner Strawberry Blonde,Spoetzl Brewery,Fruit Beer,4.3% ABV,11 IBU,(3.324)
564,vKqrQm,Summer Gruit Ale,Zero Gravity Craft Brewery,Gruit / Ancient Herbed Ale,6.5% ABV,N/A IBU,(3.565)
565,vKqrQm,Summer Gruit Ale (w/ Organic Strawberry),Zero Gravity Craft Brewery,Gruit / Ancient Herbed Ale,5.1% ABV,N/A IBU,(3.792)
566,vKqrQm,Summer Gruit Ale,Independence Brewing,Gruit / Ancient Herbed Ale,4.2% ABV,25 IBU,(0)
567,vKqrQm,Chasing Summer Oat Ale,Grain & Grit Beer Co.,Other,5.8% ABV,14 IBU,(3.74)
568,iId6Sg,Summer In Berlin,Dock Street Brewing Co.,Sour - Berliner Weisse,4% ABV,4 IBU,(3.399)
569,iId6Sg,Summer In Berlin,Yeastside Brewing Company,Sour - Berliner Weisse,4.2% ABV,5 IBU,(3.6)
570,iId6Sg,Summer In Berlin,Dock Street Brewing Co.,Witbier,N/A ABV,N/A IBU,(0)
571,iId6Sg,Sommer In Berlin,Brewlok Craft & Classic Brewery,Sour - Berliner Weisse,6% ABV,N/A IBU,(3.97)
572,iId6Sg,Summer In Berlin,Proper Brewing,Homebrew  |  Sour - Berliner Weisse,6% ABV,N/A IBU,(0)
573,p6ZP0p,Summer Pils,Saint Arnold Brewing Company,Lager - Helles,4.9% ABV,22 IBU,(3.524)
574,p6ZP0p,Saranac Summer Pils,Saranac Brewery (F.X. Matt Brewing Co.),Pilsner - Other,5.2% ABV,28 IBU,(3.361)
575,p6ZP0p,Mythology,Flying Monkeys Craft Brewery,Pilsner - Other,5.3% ABV,24 IBU,(3.509)
576,p6ZP0p,Summer Pils,Breckenridge Brewery,Pilsner - Other,5% ABV,30 IBU,(3.426)
577,p6ZP0p,Yellow Kite,Bristol Brewing Company,Pilsner - Other,4.8% ABV,25 IBU,(3.29)
578,p6ZP0p,Pilsner,Sprecher Brewing Company,Pilsner - Czech,5% ABV,38 IBU,(3.226)
579,p6ZP0p,Borg Sommerøl,Hansa Borg Bryggerier,Pilsner - Other,4.5% ABV,N/A IBU,(2.643)
580,p6ZP0p,Summer Beer,Snoqualmie Falls Brewing Company,Pilsner - Other,5.6% ABV,32 IBU,(3.37)
581,p6ZP0p,Hoppy Summer Pils',Little Brother Brewery,Pilsner - Other,4.7% ABV,40 IBU,(3.397)
582,p6ZP0p,Spring + Summer Pilsner Dana,Cloudwater Brew Co.,Pilsner - Other,4.7% ABV,N/A IBU,(3.473)
583,p6ZP0p,Interval Ale (Summer Pilsner Fusion),Element Brewing Company,Pilsner - Imperial / Double,8.8% ABV,56 IBU,(3.624)
584,p6ZP0p,Lake Beerie,The Brew Kettle,Pilsner - Other,4.8% ABV,15 IBU,(3.197)
585,p6ZP0p,Spring + Summer Pilsner Mandarina Bavaria,Cloudwater Brew Co.,Pilsner - German,5.4% ABV,N/A IBU,(3.549)
586,p6ZP0p,Summer Pilsner,Two Birds Brewing,Pilsner - Other,5.2% ABV,36 IBU,(3.527)
587,p6ZP0p,Summer Pils,Coppersmith's Brewery,Pilsner - German,4.7% ABV,N/A IBU,(2.9)
588,p6ZP0p,Summer Blonde,Sea Level Brewing Company,Pilsner - Other,4.8% ABV,N/A IBU,(3.308)
589,p6ZP0p,Summer Pils,Hudepohl-Schoenling Brewing,Pilsner - German,5.2% ABV,N/A IBU,(3.183)
590,p6ZP0p,Skinny Dippy Happy Hippy Summer Pils,The Flying Dutchman Nomad Brewing Company,Pilsner - Other,5% ABV,55 IBU,(3.421)
591,p6ZP0p,Hopper Whitman Summer Brew Pilsner,"Winery Exchange, World Brews",Pilsner - German,5% ABV,N/A IBU,(3.276)
592,p6ZP0p,Summer Helles Pils,Stallhagen,Pilsner - Other,5.2% ABV,N/A IBU,(2.933)
593,p6ZP0p,Daytonian Rhapsody™,Eudora Brewing Company,Pilsner - Czech,5.5% ABV,34 IBU,(3.551)
594,p6ZP0p,Summer Crusher Pils,4 Noses Brewing Company,Pilsner - Other,4.5% ABV,21 IBU,(3.566)
595,p6ZP0p,Scheffel's Sommerpils,Kulturbrauerei Heidelberg,Pilsner - German,N/A ABV,N/A IBU,(3.638)
596,p6ZP0p,Always Summer,Bike Dog Brewing Company,Pilsner - German,5.1% ABV,N/A IBU,(3.62)
597,p6ZP0p,Summer Saaz Pils,Galaxy Brewing Company,Pilsner - Czech,4.8% ABV,40 IBU,(3.405)
598,MmaQrA,Summer,Mayflower Brewing Company,Blonde Ale - Belgian Blonde / Golden,3.8% ABV,19 IBU,(3.347)
599,MmaQrA,Summerhook,Redhook Brewery,Rye Beer,4.7% ABV,35 IBU,(3.398)
600,MmaQrA,Cohort,Summer Wine Brewing Co.,IPA - Imperial / Double Black,7.5% ABV,N/A IBU,(3.611)
601,MmaQrA,SummeRye,Triple Voodoo Brewery and Tap Room,Rye Beer,4.9% ABV,20 IBU,(3.512)
602,MmaQrA,Summer Spice Cake,Griffin Claw Brewing Company,Strong Ale - American,12% ABV,N/A IBU,(3.859)
603,MmaQrA,Mile High Summer Rye,Flyers Restaurant and Brewery,Rye Beer,6% ABV,N/A IBU,(3.434)
604,MmaQrA,Summer Rye,Lazy Boy Brewing,Rye Beer,5.4% ABV,N/A IBU,(3.3)
605,MmaQrA,River Baer Summer Rye Lager,Baerlic Brewing Company,Rye Beer,5.5% ABV,29 IBU,(3.628)
606,MmaQrA,Summer Session Rye,Saint Joseph Brewery,Rye Beer,4.8% ABV,N/A IBU,(3.536)
607,MmaQrA,Wiley Rye-Oatey Pale Ale,Never Summer Brewing Co.,Pale Ale - American,5% ABV,40 IBU,(3.665)
608,MmaQrA,Bike Ryed Summer Kölsch,Wellington Brewery,Kölsch,4.7% ABV,N/A IBU,(3.391)
609,MmaQrA,Summer Rye,Great Lakes Brewing Company,Pale Ale - American,5% ABV,25 IBU,(3.712)
610,MmaQrA,USSR,Wandering Star Brewing Company,Rye Beer,4.4% ABV,N/A IBU,(3.534)
611,MmaQrA,Knee High Summer Rye,Exile Brewing Company,Rye Beer,5.8% ABV,35 IBU,(3.452)
612,MmaQrA,Barrel-Aged Summer Rye W/Raspberries,Rough Draft Brewing Company,Rye Beer,6.3% ABV,N/A IBU,(3.517)
613,MmaQrA,Summer Rye,Royal City Brewing,Rye Beer,6.1% ABV,N/A IBU,(3.484)
614,MmaQrA,Pony Rye,Shipyard Brewing Company,Golden Ale,4.9% ABV,N/A IBU,(3.364)
615,MmaQrA,Rye Pale Ale Summer Pacific Jade,Beerbliotek,Pale Ale - New Zealand,5.3% ABV,N/A IBU,(3.385)
616,MmaQrA,Summer Rye Stout,Outer Banks Brewing Station,Stout - American,6.2% ABV,N/A IBU,(3.823)
617,MmaQrA,English Summer Rye,Dogfish Head Craft Brewery,English Mild Ale,5.1% ABV,30 IBU,(3.567)
618,MmaQrA,Summer Rye Wheat,Snow Eagle Brewing and Grill,Rye Beer,4.6% ABV,22 IBU,(3.506)
619,MmaQrA,Summer Rye Ale,Mayflower Brewing Company,Rye Beer,3.8% ABV,16 IBU,(3.304)
620,MmaQrA,Summer Rye,Joymongers Brewing Co.,Roggenbier,5% ABV,N/A IBU,(3.754)
621,MmaQrA,Anders! 2017 Summer Rye Ale,Brouwerij Anders!,Rye Beer,3.5% ABV,30 IBU,(3.257)
622,MmaQrA,Lovin' Summer,Rye & Pint,IPA - Session / India Session Ale,5% ABV,35 IBU,(3.489)
623,AQE3Sx,Summer Love,Victory Brewing Company,Golden Ale,5.2% ABV,25 IBU,(3.452)
624,AQE3Sx,Easy Jack,Firestone Walker Brewing Company,IPA - Session / India Session Ale,4.5% ABV,47 IBU,(3.707)
625,AQE3Sx,"The Kimmie, The Yink and The Holy Gose Ale",Anderson Valley Brewing Company,Sour - Gose,5% ABV,12 IBU,(3.586)
626,AQE3Sx,Oneida,Modern Times Beer,Pale Ale - American,5.8% ABV,50 IBU,(3.756)
627,AQE3Sx,Summer Session Ale,Peak Organic Brewing Company,Pale Wheat Ale - American,5% ABV,61 IBU,(3.381)
628,AQE3Sx,Summer Session Ale,Evolution Craft Brewing Company,Pale Wheat Ale - American,4.6% ABV,25 IBU,(3.286)
629,AQE3Sx,Dog Days,Little Creatures Brewing,IPA - Session / India Session Ale,4.4% ABV,30 IBU,(3.506)
630,AQE3Sx,Summer Session IPA,Brouwerij Hoop,IPA - Session / India Session Ale,5% ABV,40 IBU,(3.542)
631,AQE3Sx,Pacer,Summer Wine Brewing Co.,IPA - Session / India Session Ale,4.1% ABV,35 IBU,(3.558)
632,AQE3Sx,Caledonian House Ale,Caledonian Brewing Co.,Scottish Ale,4.1% ABV,N/A IBU,(3.206)
633,AQE3Sx,Life Jacket Session IPA,7 Seas Brewing,IPA - Session / India Session Ale,4.7% ABV,45 IBU,(3.524)
634,AQE3Sx,Day Hike Summer Ale,Two Beers Brewing Co.,Pale Ale - American,4.1% ABV,41 IBU,(3.405)
635,AQE3Sx,42,Farnham Ale & Lager,IPA - Session / India Session Ale,4.5% ABV,42 IBU,(3.559)
636,AQE3Sx,Summer Ale,Hidden Cove Brewing Company,Pale Wheat Ale - American,4% ABV,20 IBU,(3.341)
637,AQE3Sx,Spring + Summer Session IPA E.431,Cloudwater Brew Co.,IPA - Session / India Session Ale,4.5% ABV,N/A IBU,(3.851)
638,AQE3Sx,Funner,Ritual Brewing Company,IPA - Session / India Session Ale,4.6% ABV,60 IBU,(3.466)
639,AQE3Sx,Spring + Summer Session IPA Citra Mosaic,Cloudwater Brew Co.,IPA - Session / India Session Ale,4.5% ABV,N/A IBU,(4.065)
640,AQE3Sx,Sea Dog Summer Ale,Sea Dog Brewing Company,Pale Wheat Ale - American,4.4% ABV,N/A IBU,(3.293)
641,AQE3Sx,Spring + Summer Session IPA Citra Ekuanot,Cloudwater Brew Co.,IPA - Session / India Session Ale,4.5% ABV,N/A IBU,(3.965)
642,AQE3Sx,Summer Session,New South Brewing,Pale Ale - American,4.9% ABV,N/A IBU,(3.614)
643,AQE3Sx,Summer Ale Session IPA,Swamp Brewing,IPA - Session / India Session Ale,4.4% ABV,52 IBU,(3.822)
644,AQE3Sx,Spring + Summer Session IPA Simcoe Mosaic,Cloudwater Brew Co.,IPA - Session / India Session Ale,4.5% ABV,N/A IBU,(4.015)
645,AQE3Sx,Summer IPA - Session,Gara Guzu Brewery,IPA - Session / India Session Ale,4.5% ABV,36 IBU,(3.577)
646,AQE3Sx,Spring + Summer Session IPA Simcoe Centennial,Cloudwater Brew Co.,IPA - Session / India Session Ale,4.5% ABV,N/A IBU,(3.899)
647,AQE3Sx,Spring + Summer Session Bitter,Cloudwater Brew Co.,English Bitter,4.5% ABV,N/A IBU,(3.75)
648,3Zc0Ez,Wine Barrel Summerbright Ale,Breckenridge Brewery,Pale Wheat Ale - American,4.5% ABV,N/A IBU,(3.635)
649,3Zc0Ez,Summer Bright Strawberry Ale,Breckenridge Brewery,Golden Ale,4.5% ABV,N/A IBU,(0)
650,3Zc0Ez,SummerBright Ale,Breckenridge Brewery,Golden Ale,4.5% ABV,15 IBU,(3.342)
651,3Zc0Ez,SummerBright Ale (2015),Breckenridge Brewery,Golden Ale,4.5% ABV,N/A IBU,(3.46)
652,3Zc0Ez,Summerbright Ale (2016),Breckenridge Brewery,Golden Ale,4.5% ABV,N/A IBU,(3.484)
653,3Zc0Ez,Summer Bright Ale,Bureau Of Beer Making,Homebrew  |  Pale Ale - American,5.2% ABV,50 IBU,(0)
654,5ue4ah,Summerfest,Sierra Nevada Brewing Co.,Pilsner - Czech,5% ABV,28 IBU,(3.458)
655,5ue4ah,Summerfest (2018),Sierra Nevada Brewing Co.,Pilsner - Czech,5% ABV,28 IBU,(3.591)
656,5ue4ah,Super Nova Summer Fest,Empyrean Brewing Co.,California Common,5% ABV,33 IBU,(3.327)
657,5ue4ah,Summerfest,Natty Greene's Brewing Co.,Lager - Dortmunder / Export,5.2% ABV,N/A IBU,(3.334)
658,5ue4ah,Citra Pale Ale,Keegan Ales,Pale Ale - American,7% ABV,86 IBU,(3.684)
659,5ue4ah,Summerfest,Barley Creek Brewing Company,Märzen,5.2% ABV,N/A IBU,(3.437)
660,5ue4ah,Hefe Summerfest,Keegan Ales,Hefeweizen,4.3% ABV,N/A IBU,(3.473)
661,5ue4ah,Summer Fest,Snowshoe Brewing Company,Hefeweizen,5% ABV,N/A IBU,(3.375)
662,5ue4ah,Summerfest Lager,Barley Creek Brewing Company,Lager - American Light,5.2% ABV,32 IBU,(3.473)
663,5ue4ah,Summerfest,Masthead Brewing Company,Festbier,5.7% ABV,24 IBU,(3.663)
664,5ue4ah,Summerfest,Druthers Brewing Company,Lager - Pale,5.7% ABV,N/A IBU,(3.515)
665,5ue4ah,Magnolia Summerfest,Urban Family Brewing,Sour - Fruited,6.5% ABV,N/A IBU,(4.02)
666,5ue4ah,Summerfest,Tampa Bay Brewing Company,Märzen,6% ABV,N/A IBU,(3.538)
667,5ue4ah,Summerfest Lager,49th State Brewing Company,Lager - Pale,5.7% ABV,30 IBU,(3.708)
668,5ue4ah,Summer Fest Wheat,Rock & Run Brewery and Pub,Witbier,N/A ABV,N/A IBU,(3.232)
669,5ue4ah,SummerFest Blonde,Garrison Brewing Company,Blonde Ale,4% ABV,8 IBU,(3.324)
670,5ue4ah,Summerfestival Ale,Mountain Town Brewing Company,Blonde Ale,5.2% ABV,N/A IBU,(3.31)
671,5ue4ah,Summerfest,Barley Creek Brewing Company,Hefeweizen,5.4% ABV,N/A IBU,(3.375)
672,5ue4ah,Summerfest,Cave Brewing Company,Lager - Euro,6.5% ABV,N/A IBU,(3.49)
673,5ue4ah,Summerfest Pilsner,Rivertowne Brewing (PA),Pilsner - Czech,6.1% ABV,N/A IBU,(3.391)
674,5ue4ah,Chinook Hop IPA With Apricot (Summerfest 2017),Lakefront Brewery,IPA - American,N/A ABV,N/A IBU,(3.8)
675,5ue4ah,Summer Fest Lager,BEERWORKS Brewing Co.,Lager - American Amber / Red,N/A ABV,N/A IBU,(3.405)
676,5ue4ah,Gose With Prickly Pear (Summerfest 2017),Lakefront Brewery,Sour - Gose,N/A ABV,N/A IBU,(3.155)
677,5ue4ah,Summerfest,Brauhaus Sternen,Witbier,3.8% ABV,N/A IBU,(3.263)
678,5ue4ah,Buffalo Tap Room Summerfest,CB Craft Brewers,Homebrew  |  Blonde Ale,N/A ABV,N/A IBU,(2.885)
679,2yXCVa,Sumpin’ Easy,Lagunitas Brewing Company,Pale Wheat Ale - American,5.7% ABV,51 IBU,(3.614)
680,PB49EI,Sun Dog Amber Wheat,Anheuser-Busch,Pale Wheat Ale - American,5.3% ABV,N/A IBU,(3)
681,2Bxz64,Sundog,Four Quarters Brewing,IPA - Imperial / Double,8% ABV,N/A IBU,(4.057)
682,2Bxz64,Sundog Belgian White Ale,Churchill Brewing Company,Witbier,5% ABV,17 IBU,(3.414)
683,2Bxz64,Sundog Cider,Sundog Cider,Cider - Other,6% ABV,N/A IBU,(3.321)
684,2Bxz64,Sundog Milk Stout,Seven Arrows Brewing,Stout - Milk / Sweet,5.5% ABV,38 IBU,(3.715)
685,2Bxz64,Sundog Millionaire,Four Quarters Brewing,IPA - Imperial / Double,8% ABV,N/A IBU,(4.058)
686,2Bxz64,Edda,Sundog Brewing,California Common,5.5% ABV,35 IBU,(3.941)
687,2Bxz64,Sundog,Barrel Harbor Brewing,Lager - IPL (India Pale Lager),4.2% ABV,35 IBU,(3.263)
688,2Bxz64,HELLA,Sundog Brewing,Dampfbier,8% ABV,41 IBU,(3.73)
689,2Bxz64,Sundog Saison,Sweet Union Brewing,Saison / Farmhouse Ale,6.7% ABV,24 IBU,(3.621)
690,2Bxz64,Sahti,Sundog Brewing,Sahti,10.5% ABV,12 IBU,(4.131)
691,2Bxz64,Sun Dog,Green Flash Brewing Company,Wheat Beer - Other,6.5% ABV,N/A IBU,(3.504)
692,2Bxz64,Sundog Amber IPA,Watertown Brewing Co.,IPA - International,4.8% ABV,62 IBU,(3.651)
693,2Bxz64,Dogfest,Sundog Brewing,Festbier,6% ABV,18 IBU,(3.764)
694,2Bxz64,Pictii,Sundog Brewing,Mead - Braggot,20% ABV,10 IBU,(3.995)
695,2Bxz64,Sun Dog,RAM Restaurant & Brewery / C.B. & Potts,Pale Wheat Ale - American,N/A ABV,N/A IBU,(3.395)
696,2Bxz64,Sundog Hefeweizen,Beach Fire Brewing Company,Hefeweizen,5.4% ABV,12 IBU,(3.641)
697,2Bxz64,Sundog,Bandit Brewing Company,Kölsch,4.2% ABV,21 IBU,(3.871)
698,2Bxz64,Sun Dog Tropical Citrus,Eastlake Brewery,IPA - New England,7.2% ABV,N/A IBU,(3.731)
699,2Bxz64,Cider With Feijoa And Mandarin,Sun Dog,Cider - Other,4.5% ABV,N/A IBU,(2.714)
700,2Bxz64,Sundog IPA,NWT Brewing,IPA - American,6.4% ABV,60 IBU,(3.827)
701,2Bxz64,Sun Dog IPA,Marko Paulo Beers,IPA - American,6% ABV,70 IBU,(3.85)
702,2Bxz64,"SunDog With Peaches, Amarillo And Citra",Four Quarters Brewing,IPA - Imperial / Double,N/A ABV,N/A IBU,(0)
703,2Bxz64,Cider With Strawberry And Lime,Sun Dog,Cider - Other,4.5% ABV,N/A IBU,(0)
704,2Bxz64,Sun Dog,Green Trees Cider,Cider - Other,6.5% ABV,N/A IBU,(0)
705,2Bxz64,Sundog Lager,Paradise City Brewery,Homebrew  |  Lager - IPL (India Pale Lager),4.7% ABV,N/A IBU,(3.055)
706,G8qBXI,Super Cluster,Lagunitas Brewing Company,IPA - Imperial / Double,8% ABV,60 IBU,(3.901)
707,G8qBXI,Supercluster Surfer IPA,Rocket Brewing Company,IPA - American,5.2% ABV,N/A IBU,(3.385)
708,G8qBXI,Galactic Supercluster,Cycle Brewing Company,Witbier,5.4% ABV,N/A IBU,(3.971)
709,G8qBXI,Super Cluster (w/ Simcoe Hops),Lagunitas Brewing Company,IPA - American,8% ABV,N/A IBU,(3.907)
710,G8qBXI,Local Supercluster,Flagship Brewing Company,Sour - Ale,N/A ABV,N/A IBU,(3.487)
711,G8qBXI,Intergalactic Supercluster,Cycle Brewing Company,Other,5.2% ABV,N/A IBU,(0)
712,G8qBXI,Super Cluster (Gin Barrel Honey Saison),Homebrew Laboratory,Homebrew  |  Saison / Farmhouse Ale,6.66% ABV,N/A IBU,(0)
713,G8qBXI,Supercluster,Astral Elixirs,Homebrew  |  IPA - American,6% ABV,56 IBU,(0)
714,G8qBXI,Cider Batch 2 Dry Hopped With Super Alpha,Custer Homebrewing,Homebrew  |  Cider - Other,N/A ABV,N/A IBU,(0)
715,ATFslo,Sweet Sunny South,Sierra Nevada Brewing Co.,Saison / Farmhouse Ale,4.9% ABV,23 IBU,(3.619)
716,l5VbnF,Big Ol' Belgian Blue Balls (Dank Tank),SweetWater Brewing Company,Fruit Beer,8% ABV,N/A IBU,(3.941)
717,8lmndo,Donkey Punch,SweetWater Brewing Company,Barleywine - American,10% ABV,N/A IBU,(3.92)
718,8lmndo,Woodford Reserve Barrel Aged Donkey Punch,SweetWater Brewing Company,Barleywine - American,N/A ABV,N/A IBU,(3.798)
719,8lmndo,Donkey Punch (2009),SweetWater Brewing Company,Barleywine - American,10% ABV,N/A IBU,(3.944)
